,RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,RSI
779,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
780,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
781,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
782,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
783,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
784,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
785,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
786,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
787,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
788,53.0,55.0,92.0,68.0,7.55,6.3,9.33,83.0,30.0,27.0,0.0,7.0,2.0,0.97,3.33,1.26,1.65,18.0,14.7656,6.3,26.5,12.8,4.31,51.1,0.51
789,54.0,53.0,76.0,47.0,5.83,4.81,10.29,82.0,17.0,15.0,0.0,2.0,1.03,1.05,2.74,1.03,1.58,42.0,14.2383,4.81,17.7,18.0,2.3,40.3,0.36
790,54.0,50.0,80.0,78.0,9.49,8.15,10.46,86.0,36.0,34.0,0.0,8.0,2.4,1.85,3.9,1.35,2.03,53.0,14.209,8.15,25.3,19.5,4.64,43.7,0.36
791,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
792,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
793,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
794,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
795,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
796,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
797,54.0,46.0,60.0,73.0,7.42,5.99,8.26,81.0,24.0,19.0,10.11,7.0,2.16,1.54,2.3,1.43,0.54,39.0,14.3701,5.99,29.1,20.8,2.39,37.1,0.36
798,57.0,42.0,49.0,60.0,6.45,5.42,9.0,84.0,22.0,20.0,6.75,4.0,1.04,1.35,3.03,1.04,1.33,46.0,14.707,5.42,16.1,20.9,2.87,48.0,0.36
799,56.0,51.0,69.0,72.0,8.15,7.12,9.91,87.0,23.0,20.0,2.39,8.0,2.81,1.23,3.09,1.04,1.53,63.0,14.3945,7.12,34.5,15.1,2.82,41.9,0.36
800,58.0,64.0,83.0,67.0,7.21,6.4,9.59,89.0,20.0,19.0,2.39,6.0,2.19,1.51,2.69,0.83,1.38,81.0,15.3516,6.4,30.4,20.9,2.95,43.8,0.36
801,60.0,66.0,64.0,47.0,5.49,4.69,9.98,85.0,16.0,14.0,2.39,5.0,1.6,0.87,2.22,0.81,1.63,75.0,16.4648,4.69,29.1,15.8,3.87,47.7,0.36
802,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
803,54.0,48.0,52.0,48.0,6.15,4.82,10.1,78.0,20.0,13.0,1.44,6.0,1.18,1.25,2.39,1.33,2.03,74.0,14.707,4.82,19.2,20.3,4.22,45.4,0.36
804,51.0,62.0,85.0,65.0,7.44,6.33,9.79,85.0,20.0,18.0,0.0,4.0,1.28,1.21,3.85,1.12,1.99,78.0,14.7656,6.33,17.2,16.3,2.05,32.1,0.36
805,53.0,57.0,82.0,67.0,7.46,6.37,9.5,85.0,23.0,20.0,0.0,6.0,1.86,1.18,3.34,1.09,1.83,66.0,14.4141,6.37,24.9,15.8,2.64,40.1,0.36
806,62.0,52.0,40.0,27.0,3.26,2.74,10.17,84.0,10.0,8.0,2.87,3.0,1.39,0.58,0.77,0.52,1.73,55.0,14.9414,2.74,42.6,17.8,2.62,42.7,0.36
807,55.0,55.0,62.0,46.0,6.39,5.18,11.27,81.0,23.0,18.0,0.95,4.0,1.0,1.05,3.13,1.21,2.8,70.0,15.0,5.18,15.6,16.4,3.11,55.6,0.36
808,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.26
809,60.0,42.0,34.0,29.0,3.48,3.05,10.63,88.0,12.0,10.0,2.87,1.0,0.39,0.69,1.98,0.43,2.07,50.0,14.7656,3.05,11.2,19.8,4.45,42.4,0.36
810,57.0,47.0,42.0,31.0,3.3,2.76,8.86,84.0,11.0,9.0,1.91,3.0,0.56,0.35,1.85,0.55,2.72,44.0,14.2383,5.0,17.0,10.6,2.78,37.8,0.36
811,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
812,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
813,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
814,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
815,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.39
816,51.0,52.0,71.0,64.0,7.81,6.75,10.53,87.0,16.0,13.0,2.88,4.0,1.05,1.55,4.15,1.06,1.63,66.0,14.4727,6.75,13.4,19.8,3.67,46.6,0.36
817,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
818,52.0,49.0,56.0,49.0,6.17,5.14,10.42,83.0,18.0,14.0,5.27,3.0,1.54,1.39,2.2,1.04,1.78,66.0,14.2456,5.14,25.0,22.5,2.66,44.7,0.36
819,54.0,48.0,53.0,48.0,5.86,5.08,10.59,87.0,15.0,13.0,3.35,4.0,2.21,1.38,1.49,0.79,1.96,73.0,14.4141,5.08,37.7,23.5,1.93,31.8,0.36
820,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
821,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
822,57.0,43.0,48.0,56.0,6.25,5.41,9.68,87.0,19.0,17.0,0.0,4.0,2.04,1.14,2.23,0.85,2.0,60.0,14.5312,5.41,32.6,18.2,3.95,47.6,0.36
823,55.0,43.0,56.0,89.0,10.28,9.11,10.24,89.0,26.0,23.0,0.0,8.0,2.68,1.94,4.49,1.19,1.69,66.0,14.6631,9.11,26.1,18.9,3.44,41.4,0.36
824,62.0,35.0,31.0,50.0,7.64,5.73,11.36,75.0,28.0,20.0,0.0,7.0,1.58,1.22,2.93,1.91,2.65,66.0,14.3262,5.73,20.7,16.0,2.97,50.4,0.36
825,54.0,63.0,65.0,38.0,6.0,3.86,10.05,64.0,14.0,9.0,1.43,5.0,1.25,1.07,1.54,2.15,1.63,59.0,14.0625,3.86,20.8,17.8,5.77,55.2,0.36
826,62.0,55.0,58.0,55.0,7.83,6.1,11.03,78.0,17.0,13.0,0.0,4.0,1.53,1.3,3.27,1.75,2.38,69.0,14.2725,6.1,19.5,16.6,2.41,38.3,0.36
827,64.0,60.0,68.0,64.0,7.48,6.37,9.93,85.0,17.0,13.0,5.3,5.0,1.86,1.2,3.31,1.12,1.73,73.0,15.5859,6.37,24.9,16.0,5.86,49.0,0.36
828,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.39
829,56.0,49.0,63.0,61.0,6.87,6.14,10.0,89.0,16.0,13.0,1.43,4.0,2.19,1.3,2.65,0.74,1.78,67.0,13.916,6.14,31.9,18.9,4.35,42.6,0.36
830,58.0,41.0,45.0,57.0,6.74,5.47,9.65,81.0,26.0,21.0,0.0,4.0,1.45,1.33,2.7,1.28,1.92,55.0,14.4141,5.47,21.5,19.7,3.21,42.6,0.36
831,56.0,49.0,54.0,68.0,8.05,6.58,9.66,82.0,25.0,20.0,1.91,6.0,1.81,1.51,3.27,1.48,1.65,40.0,14.2578,6.58,22.5,18.8,5.69,57.8,0.36
832,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
833,60.0,45.0,57.0,70.0,8.37,6.93,9.96,83.0,21.0,17.0,4.33,7.0,1.46,1.77,3.7,1.45,1.58,61.0,14.1797,6.93,17.4,21.1,2.84,24.8,0.36
834,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
835,61.0,34.0,30.0,43.0,6.41,4.66,10.92,73.0,18.0,14.0,1.91,1.0,0.53,0.94,3.19,1.75,2.47,66.0,15.0,4.66,8.3,14.7,3.64,35.9,0.36
836,56.0,41.0,39.0,38.0,4.95,3.84,10.03,78.0,17.0,11.0,3.38,2.0,0.43,1.04,2.38,1.12,1.48,52.0,13.418,3.84,8.7,21.0,3.58,43.4,0.36
837,55.0,43.0,50.0,54.0,7.52,5.89,10.95,78.0,21.0,13.0,9.15,6.0,1.83,1.44,2.62,1.64,2.38,41.0,13.418,5.89,24.3,19.1,3.35,38.4,0.36
838,56.0,46.0,63.0,78.0,9.14,7.88,10.14,86.0,24.0,21.0,0.0,8.0,2.29,1.48,4.11,1.27,1.76,54.0,13.8867,7.88,25.1,16.2,4.55,59.9,0.36
839,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
840,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
841,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
842,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
843,57.0,46.0,53.0,50.0,5.62,4.85,9.7,86.0,17.0,16.0,2.39,2.0,1.66,1.13,2.07,0.77,1.08,66.0,13.4375,4.85,29.5,20.1,2.74,33.8,0.36
844,63.0,44.0,41.0,31.0,3.78,3.31,10.59,88.0,12.0,12.0,4.82,1.0,1.13,0.51,1.67,0.47,1.92,66.0,14.2236,3.31,29.9,13.5,2.84,42.4,0.36
845,57.0,42.0,42.0,38.0,4.33,3.92,10.36,91.0,12.0,12.0,1.91,1.0,0.95,0.86,2.11,0.41,2.65,66.0,14.3555,3.92,21.9,19.9,2.23,26.8,0.36
846,66.0,38.0,32.0,33.0,4.18,3.79,11.35,91.0,12.0,10.0,3.36,1.0,0.51,0.37,2.9,0.39,2.81,66.0,14.2969,3.79,12.2,8.9,2.03,31.4,0.36
847,57.0,51.0,65.0,56.0,7.09,5.91,10.59,83.0,20.0,17.0,0.0,6.0,2.03,1.33,2.55,1.19,2.38,70.0,14.4141,5.91,28.6,18.8,4.14,45.2,0.36
848,60.0,42.0,41.0,43.0,6.3,4.61,10.66,73.0,15.0,9.0,0.0,4.0,1.57,1.21,1.83,1.7,2.17,61.0,14.9902,4.61,24.9,19.2,4.06,52.1,0.36
849,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
850,71.0,41.0,49.0,66.0,8.76,6.83,10.38,78.0,22.0,18.0,0.0,7.0,2.57,1.63,2.62,1.95,2.57,39.0,14.707,6.83,29.3,18.6,3.84,66.4,0.36
851,56.0,58.0,75.0,53.0,5.37,4.8,9.04,89.0,12.0,10.0,2.88,5.0,1.17,1.17,2.46,0.58,1.68,43.0,14.6191,5.93,21.8,21.8,2.9,47.1,0.36
852,62.0,65.0,92.0,68.0,8.24,7.51,10.99,91.0,12.0,10.0,11.54,6.0,2.5,2.09,2.93,0.74,2.32,53.0,13.8867,7.51,30.3,25.4,5.02,70.2,0.36
853,58.0,54.0,82.0,94.0,10.46,8.91,9.48,85.0,27.0,23.0,2.39,8.0,3.73,2.04,3.14,1.57,1.58,52.0,14.2969,8.91,35.7,19.5,5.58,54.1,0.36
854,53.0,60.0,84.0,67.0,6.73,5.38,8.03,80.0,18.0,15.0,13.51,4.0,1.85,1.0,2.53,1.36,0.3,61.0,14.2969,5.38,27.5,14.9,4.02,44.2,0.36
855,51.0,60.0,83.0,51.0,6.01,4.87,9.55,81.0,22.0,18.0,0.0,3.0,1.17,1.25,2.45,1.14,1.8,66.0,13.8281,4.87,13.4,21.1,2.06,34.6,0.36
856,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
857,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
858,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
859,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
860,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
861,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
862,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
863,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
864,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
865,54.0,54.0,76.0,65.0,7.28,6.27,9.57,86.0,21.0,17.0,0.0,6.0,2.26,1.79,2.22,1.02,1.84,66.0,14.5508,6.27,27.1,13.3,3.28,40.3,0.36
866,53.0,45.0,38.0,41.0,4.99,4.24,10.28,85.0,12.0,8.0,0.0,4.0,1.28,0.99,1.97,0.76,1.88,70.0,14.0234,4.24,32.2,22.2,4.8,54.4,0.36
867,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
868,57.0,57.0,79.0,58.0,6.84,5.75,9.91,84.0,29.0,27.0,0.0,1.0,1.17,1.31,3.26,1.1,1.72,66.0,14.502,5.75,30.1,12.5,4.1,42.6,0.36
869,52.0,58.0,84.0,60.0,6.7,5.64,9.43,84.0,26.0,25.0,2.87,4.0,1.96,1.1,2.58,1.07,1.61,70.0,14.0625,5.64,24.2,19.9,1.93,44.1,0.36
870,58.0,70.0,85.0,53.0,6.58,5.37,10.05,82.0,22.0,18.0,0.0,4.0,1.68,0.92,2.77,1.22,1.53,73.0,14.7656,5.37,13.5,12.3,2.43,25.8,0.36
871,54.0,53.0,70.0,70.0,8.13,7.03,10.09,86.0,22.0,19.0,12.03,5.0,2.35,1.93,2.75,1.11,1.8,75.0,14.5312,7.03,33.2,18.1,3.65,51.3,0.36
872,72.0,47.0,30.0,46.0,5.81,4.64,10.09,80.0,11.0,8.0,0.0,6.0,1.35,0.77,2.52,1.17,1.48,69.0,15.4688,4.64,29.3,11.9,3.16,41.2,0.36
873,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
874,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
875,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
876,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
877,57.0,47.0,59.0,55.0,6.93,5.7,10.36,82.0,22.0,17.0,2.4,4.0,1.85,1.77,2.08,1.24,2.26,77.0,14.1211,5.7,25.7,19.8,2.27,45.5,0.36
878,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
879,72.0,53.0,71.0,78.0,8.4,7.35,9.39,87.0,27.0,24.0,0.0,8.0,2.93,1.79,2.62,1.06,1.72,66.0,15.9082,7.35,25.4,13.2,2.74,38.6,0.36
880,56.0,64.0,73.0,36.0,3.7,3.21,8.81,87.0,11.0,9.0,0.0,2.0,0.8,0.62,1.79,0.5,1.08,43.0,14.4141,3.21,31.3,22.6,4.15,53.9,0.36
881,56.0,51.0,54.0,52.0,6.84,5.64,10.89,83.0,25.0,22.0,0.0,4.0,1.47,1.33,2.84,1.21,2.45,43.0,14.7363,5.64,29.3,15.3,2.71,44.6,0.36
882,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
883,51.0,73.0,93.0,68.0,7.67,6.36,9.35,83.0,23.0,18.0,4.31,7.0,2.6,1.71,2.04,1.32,1.69,66.0,14.5312,6.36,16.0,24.1,3.11,40.1,0.36
884,53.0,88.0,91.0,62.0,7.54,6.33,10.16,84.0,26.0,24.0,5.29,7.0,2.7,1.67,1.95,1.22,1.58,66.0,14.397,6.33,23.6,21.2,3.25,44.8,0.36
885,55.0,55.0,60.0,70.0,7.53,6.43,9.14,85.0,23.0,19.0,0.0,7.0,2.18,1.1,3.15,1.11,1.87,66.0,14.3848,7.46,38.4,16.7,4.0,55.1,0.36
886,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
887,56.0,75.0,89.0,71.0,8.13,6.51,9.14,80.0,29.0,23.0,0.0,6.0,2.75,1.74,2.02,1.63,1.48,46.0,15.1562,6.51,17.5,19.1,3.18,36.7,0.36
888,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
889,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
890,57.0,50.0,65.0,91.0,11.17,9.5,10.44,85.0,30.0,25.0,0.0,10.0,1.87,1.58,6.05,1.69,2.07,56.0,14.3555,9.5,16.7,14.1,3.45,30.9,0.36
891,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
892,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
893,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.48
894,59.0,43.0,53.0,57.0,5.86,4.66,8.15,79.0,23.0,20.0,2.4,2.0,1.35,1.32,1.99,1.22,0.44,66.0,14.4727,4.66,23.0,22.5,2.67,45.6,0.36
895,58.0,34.0,28.0,32.0,3.96,3.29,10.29,83.0,13.0,12.0,5.29,2.0,0.76,0.74,1.79,0.67,1.65,66.0,14.4141,3.29,19.2,18.7,1.5,37.9,0.36
896,55.0,49.0,76.0,96.0,10.62,7.37,7.72,69.0,33.0,27.0,9.16,11.0,2.54,1.71,3.12,3.26,2.61,66.0,14.1211,10.21,23.9,16.1,4.25,40.0,0.36
897,56.0,46.0,68.0,78.0,8.9,6.71,8.63,75.0,19.0,13.0,5.8,4.0,2.35,1.66,2.71,2.2,0.2,63.0,14.4531,6.71,26.4,18.7,4.01,45.1,0.36
898,56.0,47.0,58.0,46.0,5.19,4.35,9.42,84.0,15.0,12.0,5.27,4.0,1.4,0.72,2.22,0.85,1.09,66.0,14.2529,4.35,27.0,13.9,2.12,40.8,0.36
899,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
900,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.49
901,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
902,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
903,54.0,47.0,70.0,72.0,8.76,7.04,9.79,80.0,29.0,25.0,0.0,8.0,1.82,1.51,3.71,1.73,2.07,66.0,14.4141,7.04,20.8,17.2,3.33,38.0,0.36
904,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
905,61.0,48.0,71.0,72.0,7.93,6.59,9.12,83.0,30.0,28.0,0.0,6.0,1.45,1.25,3.88,1.35,1.38,66.0,14.6094,6.59,18.3,15.8,2.7,34.0,0.36
906,65.0,53.0,76.0,74.0,7.43,6.77,9.15,91.0,13.0,12.0,5.29,7.0,2.26,1.1,3.4,0.68,1.38,66.0,15.7617,6.77,30.4,14.8,3.36,45.2,0.36
907,55.0,45.0,55.0,51.0,5.23,4.64,9.05,89.0,14.0,12.0,0.0,3.0,1.09,1.09,2.46,0.6,1.28,51.0,15.1685,4.64,20.8,20.8,4.18,46.7,0.51
908,57.0,40.0,48.0,52.0,6.53,5.35,10.25,82.0,24.0,20.0,0.0,4.0,1.48,0.94,2.93,1.18,1.88,54.0,14.8145,5.35,22.7,14.4,2.74,42.3,0.36
909,62.0,47.0,50.0,62.0,7.05,6.1,9.9,87.0,23.0,22.0,1.43,5.0,2.88,1.34,1.88,0.96,1.84,69.0,15.6152,6.1,40.9,19.0,4.87,60.9,0.36
910,55.0,42.0,40.0,49.0,5.92,5.04,10.26,85.0,18.0,14.0,0.0,2.0,1.68,1.01,2.35,0.88,1.46,75.0,14.4434,5.04,28.4,17.1,3.26,49.3,0.36
911,53.0,51.0,76.0,76.0,8.86,6.99,9.25,79.0,27.0,17.0,3.35,8.0,2.02,1.99,2.98,1.88,1.53,41.0,14.0039,6.99,22.8,22.5,4.01,45.3,0.36
